Member_ID,Join_Date,Gender,Age,Membership_Type,Tenure_Months,Avg_Visits_Per_Week,Last_Visit_Date,Days_Since_Last_Visit,Monthly_Fee,Total_Revenue
M09426,2024-05-21,Female,23,Standard,9,1.86,2025-01-25,7,40,360
M09427,2022-07-03,Male,31,Premium,31,2.62,2025-01-12,20,60,1860
M09428,2022-03-28,Male,28,Weekend,35,1.99,2025-01-11,21,25,875
M09429,2023-05-18,Female,46,Standard,21,1.75,2025-01-21,11,40,840
M09430,2023-02-08,Female,30,Weekend,24,0.55,2025-01-18,14,25,600
M09431,2023-08-19,Male,49,Weekend,18,1.67,2025-01-19,13,25,450
M09432,2023-05-08,Female,29,Premium,21,2.53,2025-01-25,7,60,1260
M09433,2022-03-01,Male,47,Standard,35,2.37,2025-01-18,14,40,1400
M09434,2022-06-06,Male,33,Premium,32,3.22,2025-01-31,1,60,1920
M09435,2023-08-10,Male,23,Premium,18,3.3,2025-01-30,2,60,1080
M09436,2023-06-30,Male,26,Premium,20,2.51,2025-01-24,8,60,1200
M09437,2024-07-07,Male,34,Standard,7,3.43,2025-01-26,6,40,280
M09438,2024-11-25,Female,47,Premium,3,3.79,2025-01-22,10,60,180
M09439,2024-01-14,Male,37,Premium,13,3.93,2025-01-30,2,60,780
M09440,2023-10-16,Female,33,Standard,16,2.83,2025-01-21,11,40,640
M09441,2022-12-13,Female,43,Premium,26,4.49,2025-01-30,2,60,1560
M09442,2023-02-02,Female,46,Premium,24,4.02,2025-01-28,4,60,1440
M09443,2023-12-14,Male,43,Premium,14,4.41,2025-01-22,10,60,840
M09444,2024-06-25,Female,29,Premium,8,3.62,2025-01-31,1,60,480
M09445,2022-09-17,Female,35,Standard,29,2.24,2025-01-07,25,40,1160
M09446,2024-12-02,Female,26,Premium,2,4.56,2025-01-28,4,60,120
M09447,2024-05-14,Male,20,Weekend,9,2.23,2025-01-07,25,25,225
M09448,2022-12-23,Female,27,Standard,26,1.78,2025-01-24,8,40,1040
M09449,2023-05-10,Male,28,Premium,21,3.86,2025-01-29,3,60,1260
M09450,2024-01-05,Male,19,Premium,13,4.21,2025-01-28,4,60,780
M09451,2023-08-17,Female,25,Standard,18,1.67,2025-01-11,21,40,720
M09452,2022-09-10,Female,37,Standard,29,3.36,2025-01-28,4,40,1160
M09453,2023-06-06,Male,28,Premium,20,3.8,2025-01-27,5,60,1200
M09454,2022-11-14,Male,35,Premium,27,4.11,2025-02-01,0,60,1620
M09455,2024-08-29,Female,37,Weekend,6,0.86,2025-01-20,12,25,150
M09456,2022-01-08,Female,24,Premium,37,3.16,2025-01-29,3,60,2220
M09457,2022-12-21,Female,48,Premium,26,2.8,2025-01-23,9,60,1560
M09458,2023-12-17,Female,31,Weekend,14,1.03,2025-01-01,31,25,350
M09459,2023-11-06,Female,49,Standard,15,2.48,2025-01-08,24,40,600
M09460,2024-03-16,Male,24,Premium,11,4.58,2025-01-28,4,60,660
M09461,2024-01-11,Male,18,Standard,13,2.57,2025-01-17,15,40,520
M09462,2024-05-01,Male,46,Premium,9,3.11,2025-01-25,7,60,540
M09463,2022-04-11,Male,29,Standard,34,1.59,2025-01-08,24,40,1360
M09464,2023-08-22,Male,45,Standard,18,2.74,2025-01-21,11,40,720
M09465,2023-06-04,Female,18,Weekend,20,1.34,2025-01-07,25,25,500
M09466,2022-10-13,Male,20,Weekend,28,2.47,2025-01-23,9,25,700
M09467,2023-03-04,Female,19,Weekend,23,2.06,2025-01-26,6,25,575
M09468,2023-05-31,Male,20,Weekend,21,2.12,2025-01-19,13,25,525
M09469,2024-08-22,Male,49,Standard,6,1.52,2025-01-11,21,40,240
M09470,2023-05-13,Female,21,Premium,21,4.44,2025-01-25,7,60,1260
M09471,2024-12-25,Male,31,Standard,2,1.89,2025-01-12,20,40,80
M09472,2024-08-18,Male,40,Standard,6,2.67,2025-01-08,24,40,240
M09473,2023-05-15,Male,35,Weekend,21,1.39,2024-12-29,34,25,525
M09474,2024-01-27,Male,40,Premium,13,3.93,2025-01-31,1,60,780
M09475,2022-01-13,Female,48,Weekend,37,0.77,2024-12-18,45,25,925
M09476,2023-08-22,Male,22,Weekend,18,1.41,2024-12-21,42,25,450
M09477,2022-03-05,Male,32,Weekend,35,0.57,2024-12-30,33,25,875
M09478,2022-11-21,Male,33,Weekend,27,0.58,2025-01-14,18,25,675
M09479,2023-07-28,Male,25,Premium,19,4.14,2025-01-23,9,60,1140
M09480,2023-02-21,Male,41,Premium,24,4.88,2025-01-26,6,60,1440
M09481,2024-09-23,Male,38,Premium,5,4.44,2025-01-30,2,60,300
M09482,2022-09-20,Male,43,Premium,29,3.67,2025-01-26,6,60,1740
M09483,2022-01-02,Male,25,Standard,37,1.61,2025-01-13,19,40,1480
M09484,2022-09-06,Female,45,Weekend,29,0.59,2024-12-24,39,25,725
M09485,2023-12-04,Female,47,Weekend,14,0.82,2025-01-13,19,25,350
M09486,2024-04-17,Female,42,Standard,10,3.45,2025-01-31,1,40,400
M09487,2023-11-10,Male,24,Premium,15,3.5,2025-01-30,2,60,900
M09488,2024-03-01,Male,23,Premium,11,4.61,2025-01-22,10,60,660
M09489,2023-05-18,Female,24,Premium,21,4.26,2025-01-23,9,60,1260
M09490,2023-04-30,Female,40,Premium,22,4.01,2025-01-23,9,60,1320
M09491,2024-01-08,Female,36,Standard,13,3.4,2025-01-26,6,40,520
M09492,2022-07-11,Female,39,Premium,31,3.08,2025-01-24,8,60,1860
M09493,2024-10-22,Male,39,Premium,4,3.64,2025-01-24,8,60,240
M09494,2024-08-30,Female,44,Premium,6,4.66,2025-02-01,0,60,360
M09495,2024-04-22,Male,42,Standard,10,2.6,2025-01-22,10,40,400
M09496,2022-04-15,Female,18,Standard,34,1.99,2025-01-10,22,40,1360
M09497,2023-03-21,Male,30,Standard,23,1.92,2025-01-15,17,40,920
M09498,2023-02-24,Male,49,Standard,24,3.01,2025-01-29,3,40,960
M09499,2024-10-30,Male,24,Weekend,4,0.53,2024-12-23,40,25,100
M09500,2024-02-19,Male,49,Premium,12,4.79,2025-01-28,4,60,720
M09501,2024-08-17,Female,18,Standard,6,1.54,2025-01-20,12,40,240
M09502,2023-02-17,Male,27,Standard,24,2.76,2025-01-12,20,40,960
M09503,2023-02-15,Male,30,Standard,24,2.71,2025-01-24,8,40,960
M09504,2022-07-05,Female,49,Weekend,31,1.66,2025-01-25,7,25,775
M09505,2022-11-03,Female,21,Premium,27,3.69,2025-01-30,2,60,1620
M09506,2022-03-02,Female,46,Standard,35,3.2,2025-01-22,10,40,1400
M09507,2023-11-23,Female,24,Premium,15,4.15,2025-02-01,0,60,900
M09508,2022-01-22,Male,23,Standard,37,3.06,2025-01-30,2,40,1480
M09509,2023-11-16,Female,23,Premium,15,2.79,2025-01-20,12,60,900
M09510,2022-09-13,Male,38,Premium,29,2.62,2025-01-23,9,60,1740
M09511,2022-12-28,Female,28,Standard,26,1.56,2025-01-23,9,40,1040
M09512,2022-12-28,Male,40,Standard,26,1.79,2025-01-11,21,40,1040
M09513,2022-06-12,Female,26,Premium,32,4.17,2025-01-25,7,60,1920
M09514,2023-11-23,Female,47,Standard,15,2.49,2025-01-26,6,40,600
M09515,2023-07-31,Female,39,Standard,19,3.0,2025-01-29,3,40,760
M09516,2022-12-05,Female,43,Premium,26,2.98,2025-01-14,18,60,1560
M09517,2022-12-31,Male,24,Standard,26,2.23,2025-01-16,16,40,1040
M09518,2022-11-04,Female,26,Standard,27,3.28,2025-02-01,0,40,1080
M09519,2022-03-09,Male,40,Standard,35,3.37,2025-01-27,5,40,1400
M09520,2023-01-16,Male,23,Premium,25,4.8,2025-01-31,1,60,1500
M09521,2022-06-24,Female,36,Premium,32,4.55,2025-01-24,8,60,1920
M09522,2022-03-25,Female,31,Standard,35,2.88,2025-01-24,8,40,1400
M09523,2022-08-15,Male,18,Weekend,30,2.33,2025-01-19,13,25,750
M09524,2024-09-16,Male,43,Standard,5,2.93,2025-01-13,19,40,200
M09525,2023-12-09,Male,49,Premium,14,4.88,2025-01-29,3,60,840
M09526,2024-07-03,Male,33,Standard,7,1.55,2025-01-13,19,40,280
M09527,2024-09-20,Male,26,Weekend,5,2.34,2025-01-16,16,25,125
M09528,2024-07-03,Female,40,Premium,7,3.89,2025-01-22,10,60,420
M09529,2023-11-21,Female,32,Weekend,15,0.72,2024-12-25,38,25,375
M09530,2024-04-25,Male,36,Weekend,10,0.93,2025-01-16,16,25,250
M09531,2024-12-01,Female,27,Premium,2,4.63,2025-01-28,4,60,120
M09532,2022-04-19,Male,33,Weekend,34,1.51,2025-01-23,9,25,850
M09533,2022-02-23,Female,42,Premium,36,4.96,2025-01-29,3,60,2160
M09534,2022-10-22,Male,20,Weekend,28,0.74,2024-12-27,36,25,700
M09535,2023-05-03,Female,36,Standard,21,2.33,2025-01-23,9,40,840
M09536,2022-11-18,Female,30,Standard,27,2.16,2025-01-25,7,40,1080
M09537,2023-01-05,Male,31,Standard,25,2.53,2025-01-19,13,40,1000
M09538,2022-03-29,Female,24,Standard,35,2.77,2025-01-26,6,40,1400
M09539,2023-04-27,Male,19,Premium,22,4.15,2025-01-23,9,60,1320
M09540,2022-02-10,Male,43,Standard,36,1.5,2025-01-22,10,40,1440
M09541,2022-11-14,Female,31,Premium,27,2.72,2025-01-27,5,60,1620
M09542,2022-01-28,Male,40,Premium,37,2.59,2025-01-07,25,60,2220
M09543,2023-09-24,Female,40,Premium,17,4.66,2025-01-25,7,60,1020
M09544,2024-01-21,Female,34,Standard,13,2.13,2025-01-13,19,40,520
M09545,2023-11-04,Male,30,Premium,15,3.42,2025-01-29,3,60,900
M09546,2024-12-01,Female,43,Premium,2,3.63,2025-01-26,6,60,120
M09547,2024-04-20,Male,44,Premium,10,4.62,2025-01-23,9,60,600
M09548,2024-05-10,Male,19,Premium,9,2.54,2025-01-25,7,60,540
M09549,2022-03-15,Female,22,Standard,35,1.74,2025-01-24,8,40,1400
M09550,2022-04-29,Male,47,Weekend,34,1.87,2025-01-17,15,25,850
M09551,2024-07-16,Female,21,Premium,7,4.91,2025-01-28,4,60,420
M09552,2024-12-10,Female,47,Weekend,2,1.79,2025-01-25,7,25,50
M09553,2023-02-15,Male,20,Standard,24,2.02,2025-01-17,15,40,960
M09554,2022-06-17,Female,43,Standard,32,2.54,2025-01-15,17,40,1280
M09555,2022-05-02,Male,31,Standard,33,3.45,2025-02-01,0,40,1320
M09556,2023-05-27,Male,28,Weekend,21,1.56,2025-01-15,17,25,525
M09557,2022-09-26,Male,25,Premium,29,3.43,2025-01-28,4,60,1740
M09558,2022-08-16,Male,40,Standard,30,2.27,2025-01-14,18,40,1200
M09559,2022-08-20,Female,26,Standard,30,3.43,2025-01-31,1,40,1200
M09560,2022-03-02,Male,33,Standard,35,2.94,2025-01-12,20,40,1400
M09561,2023-08-25,Male,49,Weekend,18,1.87,2025-01-07,25,25,450
M09562,2024-10-03,Male,20,Premium,4,3.08,2025-01-31,1,60,240
M09563,2023-02-04,Female,27,Standard,24,2.62,2025-01-16,16,40,960
M09564,2023-07-11,Female,18,Standard,19,2.21,2025-01-26,6,40,760
M09565,2022-12-13,Male,26,Premium,26,3.1,2025-01-24,8,60,1560
M09566,2023-05-08,Female,33,Premium,21,4.74,2025-01-25,7,60,1260
M09567,2024-04-07,Female,26,Standard,10,2.27,2025-01-13,19,40,400
M09568,2024-12-01,Male,45,Weekend,2,1.07,2025-01-07,25,25,50
M09569,2024-05-10,Male,29,Standard,9,3.36,2025-01-26,6,40,360
M09570,2023-03-12,Female,18,Weekend,23,0.89,2025-01-05,27,25,575
M09571,2022-06-17,Female,33,Standard,32,2.99,2025-01-24,8,40,1280
M09572,2024-02-01,Female,47,Premium,12,4.13,2025-01-30,2,60,720
M09573,2023-05-29,Male,25,Premium,21,4.8,2025-01-25,7,60,1260
M09574,2023-07-07,Female,31,Premium,19,4.58,2025-01-31,1,60,1140
M09575,2024-01-16,Female,31,Premium,13,4.26,2025-01-31,1,60,780
M09576,2024-11-06,Female,27,Premium,3,3.29,2025-01-22,10,60,180
M09577,2024-09-29,Female,18,Standard,5,2.49,2025-01-19,13,40,200
M09578,2024-04-08,Male,23,Standard,10,3.39,2025-01-26,6,40,400
M09579,2022-11-08,Male,26,Premium,27,2.56,2025-01-11,21,60,1620
M09580,2023-10-17,Male,36,Premium,16,4.49,2025-01-28,4,60,960
M09581,2022-02-16,Female,39,Premium,36,3.13,2025-01-26,6,60,2160
M09582,2022-03-29,Male,33,Standard,35,1.87,2025-01-12,20,40,1400
M09583,2024-08-04,Female,36,Premium,6,3.08,2025-01-24,8,60,360
M09584,2022-07-27,Female,28,Premium,31,2.65,2025-01-14,18,60,1860
M09585,2023-04-15,Male,47,Weekend,22,2.48,2025-01-16,16,25,550
M09586,2024-04-10,Female,38,Weekend,10,2.24,2025-01-09,23,25,250
M09587,2022-10-19,Female,28,Premium,28,3.8,2025-01-25,7,60,1680
M09588,2024-04-16,Female,31,Standard,10,2.93,2025-01-10,22,40,400
M09589,2023-10-01,Male,24,Premium,16,3.89,2025-01-29,3,60,960
M09590,2024-02-08,Male,44,Standard,12,3.12,2025-01-29,3,40,480
M09591,2024-12-19,Male,43,Standard,2,3.19,2025-01-31,1,40,80
M09592,2023-01-26,Male,29,Premium,25,3.08,2025-01-25,7,60,1500
M09593,2023-12-16,Male,37,Standard,14,2.42,2025-01-16,16,40,560
M09594,2022-07-11,Male,37,Premium,31,4.09,2025-01-31,1,60,1860
M09595,2023-10-20,Male,40,Premium,16,4.95,2025-01-23,9,60,960
M09596,2022-11-04,Male,22,Premium,27,4.21,2025-01-24,8,60,1620
M09597,2024-02-02,Male,18,Standard,12,3.3,2025-01-31,1,40,480
M09598,2023-12-07,Male,28,Premium,14,4.62,2025-01-22,10,60,840
M09599,2022-08-31,Female,32,Premium,30,3.96,2025-01-30,2,60,1800
M09600,2022-05-04,Male,27,Premium,33,4.73,2025-01-31,1,60,1980
M09601,2024-05-07,Female,46,Premium,9,3.44,2025-02-01,0,60,540
M09602,2023-02-26,Female,32,Standard,24,2.26,2025-01-13,19,40,960
M09603,2024-08-23,Male,45,Premium,6,4.45,2025-01-24,8,60,360
M09604,2022-12-25,Male,30,Premium,26,2.84,2025-01-23,9,60,1560
M09605,2023-07-05,Female,32,Standard,19,2.11,2025-01-22,10,40,760
M09606,2024-03-18,Male,19,Standard,11,2.72,2025-01-22,10,40,440
M09607,2023-05-17,Male,39,Weekend,21,1.34,2025-01-01,31,25,525
M09608,2023-05-08,Female,30,Standard,21,3.38,2025-02-01,0,40,840
M09609,2024-06-11,Male,29,Premium,8,4.9,2025-01-22,10,60,480
M09610,2024-08-16,Male,42,Standard,6,2.51,2025-01-23,9,40,240
M09611,2023-05-02,Female,40,Standard,21,2.58,2025-01-17,15,40,840
M09612,2024-07-05,Female,21,Premium,7,4.31,2025-01-27,5,60,420
M09613,2023-02-09,Female,48,Weekend,24,1.41,2024-12-18,45,25,600
M09614,2024-02-19,Male,45,Premium,12,2.98,2025-01-26,6,60,720
M09615,2023-01-25,Female,29,Weekend,25,1.99,2025-01-26,6,25,625
M09616,2023-02-19,Male,32,Weekend,24,1.98,2025-01-24,8,25,600
M09617,2024-05-18,Male,30,Standard,9,1.99,2025-01-14,18,40,360
M09618,2024-01-15,Male,19,Weekend,13,2.17,2025-01-14,18,25,325
M09619,2024-01-23,Female,37,Standard,13,2.73,2025-01-10,22,40,520
M09620,2024-03-06,Male,33,Premium,11,3.09,2025-01-25,7,60,660
M09621,2024-04-05,Male,31,Standard,10,2.8,2025-01-10,22,40,400
M09622,2024-09-28,Female,38,Premium,5,3.08,2025-01-31,1,60,300
M09623,2024-11-25,Female,19,Premium,3,3.16,2025-01-28,4,60,180
M09624,2023-07-21,Male,34,Standard,19,3.2,2025-01-26,6,40,760
M09625,2024-11-24,Female,33,Premium,3,4.82,2025-01-23,9,60,180
M09626,2023-09-21,Male,21,Premium,17,3.14,2025-01-23,9,60,1020
M09627,2022-11-26,Male,28,Standard,27,3.36,2025-01-23,9,40,1080
M09628,2022-09-30,Male,30,Weekend,29,0.98,2025-01-18,14,25,725
M09629,2022-07-18,Female,23,Premium,31,2.79,2025-01-13,19,60,1860
M09630,2022-04-28,Female,34,Premium,34,2.65,2025-01-18,14,60,2040
M09631,2024-07-24,Male,18,Premium,7,3.11,2025-01-29,3,60,420
M09632,2024-03-25,Male,26,Standard,11,2.27,2025-01-21,11,40,440
M09633,2024-03-27,Male,38,Premium,11,4.82,2025-01-27,5,60,660
M09634,2023-10-27,Male,35,Standard,16,1.98,2025-01-27,5,40,640
M09635,2023-02-12,Female,28,Premium,24,3.41,2025-01-25,7,60,1440
M09636,2023-12-04,Female,49,Premium,14,4.34,2025-01-24,8,60,840
M09637,2024-06-17,Female,31,Weekend,8,1.1,2025-01-07,25,25,200
M09638,2023-03-04,Female,19,Premium,23,4.21,2025-01-25,7,60,1380
M09639,2022-06-15,Female,37,Standard,32,2.36,2025-01-16,16,40,1280
M09640,2024-11-18,Male,28,Premium,3,2.99,2025-01-16,16,60,180
M09641,2023-06-01,Female,19,Standard,20,2.97,2025-01-15,17,40,800
M09642,2024-11-10,Male,21,Standard,3,1.55,2025-01-09,23,40,120
M09643,2024-02-01,Male,48,Premium,12,3.23,2025-01-27,5,60,720
M09644,2024-10-15,Female,44,Premium,4,3.39,2025-01-23,9,60,240
M09645,2024-01-01,Female,30,Premium,13,3.65,2025-01-29,3,60,780
M09646,2023-07-23,Male,23,Standard,19,2.86,2025-01-17,15,40,760
M09647,2024-11-02,Male,24,Standard,3,2.42,2025-01-22,10,40,120
M09648,2022-07-24,Male,39,Standard,31,2.69,2025-01-09,23,40,1240
M09649,2022-08-12,Female,37,Standard,30,2.69,2025-01-11,21,40,1200
M09650,2022-06-30,Female,43,Premium,32,3.43,2025-01-25,7,60,1920
M09651,2022-11-29,Female,20,Premium,27,4.83,2025-01-28,4,60,1620
M09652,2023-07-12,Female,21,Premium,19,4.89,2025-01-26,6,60,1140
M09653,2023-09-30,Male,45,Premium,17,3.95,2025-01-27,5,60,1020
M09654,2022-12-08,Female,38,Premium,26,2.68,2025-01-22,10,60,1560
M09655,2023-07-18,Male,37,Standard,19,2.48,2025-01-26,6,40,760
M09656,2022-01-04,Female,20,Standard,37,1.87,2025-01-16,16,40,1480
M09657,2024-09-23,Female,18,Weekend,5,1.47,2025-01-15,17,25,125
M09658,2022-04-12,Female,36,Premium,34,2.97,2025-01-24,8,60,2040
M09659,2024-09-18,Male,44,Standard,5,2.91,2025-01-16,16,40,200
M09660,2024-11-06,Male,38,Weekend,3,0.66,2024-12-19,44,25,75
M09661,2024-10-13,Female,30,Standard,4,3.41,2025-01-30,2,40,160
M09662,2023-05-31,Male,31,Premium,21,2.99,2025-01-21,11,60,1260
M09663,2023-04-08,Male,48,Premium,22,4.15,2025-01-30,2,60,1320
M09664,2022-09-10,Female,39,Premium,29,4.79,2025-01-31,1,60,1740
M09665,2024-12-23,Female,45,Premium,2,3.12,2025-02-01,0,60,120
M09666,2023-03-26,Male,33,Standard,23,3.37,2025-01-25,7,40,920
M09667,2022-01-22,Female,47,Premium,37,3.47,2025-01-26,6,60,2220
M09668,2022-02-17,Male,46,Premium,36,4.9,2025-01-24,8,60,2160
M09669,2024-09-18,Male,21,Standard,5,3.44,2025-01-29,3,40,200
M09670,2022-05-03,Female,34,Standard,33,1.88,2025-01-12,20,40,1320
M09671,2022-06-03,Male,27,Standard,32,3.16,2025-01-29,3,40,1280
M09672,2022-02-05,Female,46,Standard,36,1.89,2025-01-20,12,40,1440
M09673,2022-08-29,Male,24,Premium,30,3.07,2025-01-25,7,60,1800
M09674,2024-03-17,Male,49,Premium,11,2.71,2025-01-21,11,60,660
M09675,2024-04-16,Male,30,Premium,10,2.89,2025-01-07,25,60,600
M09676,2023-05-01,Male,42,Standard,21,2.76,2025-01-22,10,40,840
M09677,2022-08-05,Male,48,Weekend,30,1.4,2025-01-20,12,25,750
M09678,2024-03-20,Male,30,Premium,11,4.48,2025-01-22,10,60,660
M09679,2022-02-16,Female,39,Standard,36,2.16,2025-01-10,22,40,1440
M09680,2023-02-26,Male,31,Premium,24,4.92,2025-01-30,2,60,1440
M09681,2023-10-10,Male,23,Standard,16,1.6,2025-01-20,12,40,640
M09682,2023-03-10,Male,33,Premium,23,2.66,2025-01-27,5,60,1380
M09683,2022-12-06,Female,26,Premium,26,4.25,2025-01-28,4,60,1560
M09684,2023-01-16,Male,37,Weekend,25,2.28,2025-01-20,12,25,625
M09685,2022-07-21,Male,33,Standard,31,3.09,2025-02-01,0,40,1240
M09686,2024-07-07,Male,38,Standard,7,2.48,2025-01-27,5,40,280
M09687,2023-05-21,Female,38,Premium,21,3.17,2025-01-26,6,60,1260
M09688,2024-01-29,Female,47,Premium,13,2.53,2025-01-08,24,60,780
M09689,2024-11-21,Female,29,Premium,3,3.77,2025-01-28,4,60,180
M09690,2022-05-14,Male,33,Weekend,33,1.45,2025-01-01,31,25,825
M09691,2022-05-04,Male,22,Weekend,33,1.19,2025-01-20,12,25,825
M09692,2023-07-23,Male,41,Standard,19,2.66,2025-01-10,22,40,760
M09693,2022-12-17,Female,28,Premium,26,4.32,2025-01-29,3,60,1560
M09694,2023-01-31,Male,18,Weekend,25,1.9,2025-01-25,7,25,625
M09695,2022-06-11,Female,27,Standard,32,2.03,2025-01-27,5,40,1280
M09696,2024-09-06,Female,28,Standard,5,2.67,2025-01-16,16,40,200
M09697,2023-07-08,Male,32,Premium,19,2.87,2025-01-10,22,60,1140
M09698,2023-04-23,Male,43,Standard,22,1.74,2025-01-27,5,40,880
M09699,2022-08-02,Female,44,Standard,30,3.07,2025-01-24,8,40,1200
M09700,2024-04-08,Male,20,Weekend,10,1.89,2025-01-07,25,25,250
M09701,2022-11-02,Female,48,Standard,27,3.04,2025-01-26,6,40,1080
M09702,2024-01-10,Female,41,Premium,13,2.88,2025-01-11,21,60,780
M09703,2022-01-08,Male,32,Standard,37,3.33,2025-01-30,2,40,1480
M09704,2023-09-16,Male,28,Weekend,17,0.77,2025-01-05,27,25,425
M09705,2024-09-30,Male,26,Premium,5,4.68,2025-01-25,7,60,300
M09706,2022-02-15,Male,19,Premium,36,3.38,2025-01-26,6,60,2160
M09707,2023-01-20,Male,29,Premium,25,2.76,2025-01-22,10,60,1500
M09708,2023-09-06,Male,37,Standard,17,2.07,2025-01-19,13,40,680
M09709,2024-05-19,Male,47,Premium,9,2.95,2025-01-24,8,60,540
M09710,2024-07-11,Female,33,Standard,7,2.48,2025-01-24,8,40,280
M09711,2024-07-20,Male,41,Premium,7,4.87,2025-02-01,0,60,420
M09712,2022-10-07,Male,33,Weekend,28,1.16,2025-01-05,27,25,700
M09713,2022-12-14,Male,38,Premium,26,4.03,2025-01-28,4,60,1560
M09714,2023-12-07,Male,18,Premium,14,4.73,2025-01-26,6,60,840
M09715,2023-06-11,Female,33,Standard,20,2.76,2025-01-26,6,40,800
M09716,2023-05-13,Male,23,Standard,21,2.22,2025-01-17,15,40,840
M09717,2022-08-21,Female,31,Premium,30,4.98,2025-01-30,2,60,1800
M09718,2022-12-07,Female,42,Premium,26,2.97,2025-01-09,23,60,1560
M09719,2024-09-23,Female,42,Premium,5,3.81,2025-01-31,1,60,300
M09720,2023-03-11,Female,28,Standard,23,3.09,2025-01-28,4,40,920
M09721,2022-01-08,Female,18,Standard,37,1.5,2025-01-26,6,40,1480
M09722,2023-10-04,Male,37,Standard,16,2.9,2025-01-15,17,40,640
M09723,2023-08-25,Female,34,Standard,18,2.03,2025-01-24,8,40,720
M09724,2024-11-03,Female,40,Standard,3,1.84,2025-01-14,18,40,120
M09725,2023-08-25,Male,36,Premium,18,3.19,2025-01-22,10,60,1080
M09726,2022-12-26,Female,19,Weekend,26,2.43,2025-01-16,16,25,650
M09727,2024-02-26,Male,31,Weekend,12,2.28,2025-01-27,5,25,300
M09728,2024-06-29,Male,25,Premium,8,3.03,2025-01-27,5,60,480
M09729,2022-01-24,Male,42,Premium,37,2.79,2025-01-26,6,60,2220
M09730,2022-12-23,Male,48,Premium,26,3.41,2025-01-24,8,60,1560
M09731,2024-06-02,Female,40,Premium,8,3.98,2025-01-28,4,60,480
M09732,2023-04-20,Female,39,Standard,22,3.23,2025-01-27,5,40,880
M09733,2023-07-20,Female,43,Standard,19,3.43,2025-01-31,1,40,760
M09734,2023-08-28,Male,46,Standard,18,3.0,2025-01-22,10,40,720
M09735,2022-01-02,Male,44,Standard,37,2.7,2025-01-21,11,40,1480
M09736,2024-01-28,Male,23,Standard,13,1.78,2025-01-10,22,40,520
M09737,2022-04-25,Female,26,Standard,34,1.65,2025-01-19,13,40,1360
M09738,2022-09-08,Male,22,Premium,29,3.99,2025-01-28,4,60,1740
M09739,2024-08-15,Female,22,Premium,6,3.85,2025-01-28,4,60,360
M09740,2023-08-23,Female,35,Standard,18,3.19,2025-02-01,0,40,720
M09741,2024-01-18,Male,39,Premium,13,3.31,2025-01-29,3,60,780
M09742,2024-03-12,Male,31,Premium,11,2.6,2025-01-10,22,60,660
M09743,2024-06-11,Male,29,Weekend,8,1.35,2025-01-02,30,25,200
M09744,2024-02-01,Male,45,Standard,12,3.44,2025-01-22,10,40,480
M09745,2024-02-27,Male,29,Premium,12,4.49,2025-01-26,6,60,720
M09746,2023-11-28,Female,39,Standard,15,1.57,2025-01-07,25,40,600
M09747,2022-12-23,Female,23,Standard,26,3.25,2025-01-26,6,40,1040
M09748,2022-03-23,Male,21,Premium,35,3.68,2025-01-28,4,60,2100
M09749,2024-03-19,Male,44,Premium,11,3.41,2025-01-24,8,60,660
M09750,2022-05-28,Male,32,Weekend,33,1.19,2025-01-10,22,25,825
M09751,2022-07-10,Female,40,Premium,31,3.99,2025-01-28,4,60,1860
M09752,2024-02-26,Female,32,Premium,12,3.83,2025-01-28,4,60,720
M09753,2022-08-16,Female,49,Standard,30,2.81,2025-01-18,14,40,1200
M09754,2024-08-23,Female,42,Standard,6,2.65,2025-01-26,6,40,240
M09755,2022-07-02,Male,34,Premium,31,2.86,2025-01-14,18,60,1860
M09756,2024-07-13,Female,20,Premium,7,3.14,2025-01-26,6,60,420
M09757,2024-01-10,Female,27,Premium,13,4.6,2025-01-31,1,60,780
M09758,2023-06-26,Male,48,Weekend,20,1.83,2025-01-08,24,25,500
M09759,2022-01-30,Male,48,Premium,37,3.62,2025-01-27,5,60,2220
M09760,2022-01-05,Female,42,Standard,37,1.87,2025-01-15,17,40,1480
M09761,2022-12-25,Male,47,Weekend,26,0.52,2025-01-08,24,25,650
M09762,2023-07-07,Male,38,Premium,19,3.28,2025-01-31,1,60,1140
M09763,2023-04-09,Male,39,Weekend,22,0.61,2025-01-19,13,25,550
M09764,2023-03-12,Female,25,Weekend,23,1.46,2025-01-20,12,25,575
M09765,2022-10-27,Female,26,Weekend,28,2.14,2025-01-20,12,25,700
M09766,2024-05-30,Male,41,Premium,9,3.21,2025-01-25,7,60,540
M09767,2023-09-03,Male,49,Standard,17,3.2,2025-01-25,7,40,680
M09768,2023-05-16,Female,20,Standard,21,2.91,2025-01-25,7,40,840
M09769,2024-04-21,Female,43,Weekend,10,0.75,2025-01-13,19,25,250
M09770,2023-08-07,Male,18,Premium,18,4.11,2025-02-01,0,60,1080
M09771,2022-12-18,Male,28,Standard,26,1.8,2025-01-13,19,40,1040
M09772,2022-03-28,Female,30,Premium,35,4.14,2025-01-28,4,60,2100
M09773,2022-08-29,Male,29,Premium,30,2.86,2025-01-08,24,60,1800
M09774,2023-11-18,Female,46,Standard,15,2.29,2025-01-12,20,40,600
M09775,2022-01-25,Male,38,Standard,37,2.63,2025-01-10,22,40,1480
M09776,2023-10-29,Female,24,Standard,16,1.6,2025-01-16,16,40,640
